,epsGrowth,marketCap,sentiment,peratio,recommendation
250,0.31937172774869116,32746696704.0,0.08333333333333333,,buy
251,0.09403973509933775,31812757504.0,0.13214285714285717,,buy
252,2.490716180371353,31145877504.0,0.025,,buy
253,0.5784148397976391,30808752128.0,0.0,,buy
254,2.8256880733944953,30891487232.0,0.10634920634920635,,hold
255,0.42170160295930953,31681286144.0,0.25740740740740736,,buy
256,-0.22330097087378645,31726815232.0,0.15833333333333333,,hold
257,0.27238095238095233,30935255040.0,-0.010000000000000009,,hold
258,0.491448118586089,31408320512.0,0.059479166666666666,,hold
259,-0.06538461538461536,30697492480.0,0.0,,buy
260,0.9093198992443324,34025633792.0,0.047619047619047616,,buy
261,0.6523297491039427,30988288000.0,0.09999999999999999,,buy
262,0.8652931854199684,33251678208.0,0.0,,buy
263,0.8514285714285713,28783955968.0,0.19999999999999998,,buy
264,0.30735930735930733,45926879232.0,0.06,,buy
265,0.19314641744548292,30395320320.0,0.03125,,buy
266,0.4378920953575911,29417736192.0,0.017361111111111112,,buy
267,0.6347338935574228,28084365312.0,0.23333333333333334,,hold
268,0.08906882591093107,29093173248.0,0.0,,buy
269,0.021097046413502032,28986886144.0,0.16249999999999998,,hold
270,0.7160493827160492,27931195392.0,0.10493827160493827,,buy
271,0.8691099476439791,28120201216.0,0.11333333333333333,,hold
272,0.14702154626109012,27235338240.0,0.2714285714285714,,buy
273,0.09812568908489532,37783306240.0,0.0,,hold
274,1.1869510664993728,28255270912.0,0.08333333333333333,,buy
275,0.8522613065326634,27049285632.0,0.08333333333333333,,buy
276,0.05112474437627812,26095951872.0,0.03645833333333332,,buy
277,0.1179385530227948,27284129792.0,0.13888888888888887,,buy
278,1.157777777777778,26722320384.0,0.08333333333333333,,buy
279,2.170634920634921,26315378688.0,0.125,,buy
280,0.7942122186495177,26900672512.0,0.10111111111111111,,buy
281,0.3553719008264462,26306867200.0,0.125,,buy
282,0.35110294117647045,25331566592.0,0.0,,buy
283,-0.09596928982725528,26102020096.0,0.16666666666666666,,hold
284,0.6777041942604854,25492426752.0,-0.0625,,buy
285,0.23878517692950682,25420376064.0,0.03333333333333333,,hold
286,0.19433333333333327,38292611072.0,-0.025,,hold
287,-0.19054878048780488,26180339712.0,0.05,,buy
288,-2.7956043956043954,26600466432.0,0.06071428571428572,,buy
289,0.23933649289099543,25758359552.0,0.20992063492063492,,hold
290,0.7555555555555556,26059970560.0,0.0,,buy
291,0.5200617283950616,32784723968.0,0.01875,,hold
292,0.22622950819672144,25451485184.0,0.08333333333333333,,hold
293,0.7786885245901639,24538206208.0,0.15208333333333332,,hold
294,1.0054644808743167,25128652800.0,-0.004166666666666666,,buy
295,0.45901639344262285,25895567360.0,0.08333333333333333,,buy
296,0.09928572969940223,24577091584.0,0.2714285714285714,,buy
297,0.10193548387096764,24316813312.0,0.08492063492063491,,hold
298,0.0,27211556864.0,0.0,,buy
299,2.205882352941176,26746857472.0,0.05385802469135803,,buy
300,0.31382978723404276,23331940352.0,0.024999999999999998,,buy
301,0.0900621118012421,24788183040.0,0.017857142857142856,,buy
302,0.09121621621621606,23890118656.0,0.026234567901234566,,buy
303,0.3045112781954887,25835859968.0,0.025231481481481483,,buy
304,0.19130434782608713,22961047552.0,0.05857142857142857,,buy
305,0.5096153846153846,34747052032.0,0.0,,buy
306,0.10324232081911254,22244464640.0,-0.04,,buy
307,0.15950920245398778,23090302976.0,0.005681818181818181,,buy
308,0.4878048780487803,22774749184.0,0.0,,hold
309,0.6243093922651936,22121349120.0,0.049107142857142856,,hold
310,0.21458507963118195,21587038208.0,0.18511904761904763,,buy
311,0.18526785714285696,22620766208.0,0.30729166666666663,,buy
312,-1.680045871559633,24006889472.0,0.10852272727272727,,buy
313,0.06065088757396452,22465847296.0,0.084375,,buy
314,-0.30360360360360356,22767955968.0,0.08095238095238096,,buy
315,-1.9256198347107438,21563740160.0,0.023809523809523808,,buy
316,0.406896551724138,21824147456.0,0.0,,hold
317,2.396825396825397,21949927424.0,0.1375,,buy
318,-0.10283159463487339,26756726784.0,0.23703703703703707,,hold
319,0.8120689655172414,22507003904.0,0.08143939393939394,,buy
320,-1.4159203980099502,21439137792.0,0.07777777777777778,,hold
321,0.3362255965292841,21178597376.0,0.15833333333333333,,buy
322,0.25338078291814936,20830537728.0,0.17500000000000002,,buy
323,1.4612068965517242,22156402688.0,0.05925925925925925,,buy
324,0.43503727369542056,21530718208.0,0.11857142857142858,,hold
325,2.085858585858586,21085384704.0,0.03571428571428571,,buy
326,0.1306185170956588,19959107584.0,0.05555555555555555,,buy
327,0.5284738041002279,20214626304.0,0.0,,hold
328,0.09317443120260015,20544313344.0,0.09999999999999999,,buy
329,-0.2347417840375587,23319967744.0,0.05,,hold
330,-0.3260423786739577,21622943744.0,0.12962962962962962,,hold
331,-4.7795275590551185,20934895616.0,0.07323232323232323,,buy
332,0.3615023474178404,20848297984.0,0.09999999999999999,,buy
333,0.5336322869955157,20447557632.0,0.09375,,buy
334,-22.533333333333335,20103927808.0,0.03896103896103896,,hold
335,0.67311072056239,19714379776.0,0.009523809523809523,,buy
336,-0.3108758421559192,18986639360.0,0.020833333333333332,,buy
337,0.8200000000000001,19933247488.0,-0.04583333333333334,,buy
338,0.04999999999999998,21945962496.0,0.11683673469387755,,buy
339,0.4591836734693877,21967446016.0,-0.016666666666666666,,buy
340,-0.09411764705882349,20561121280.0,0.06515151515151514,,buy
341,0.24262295081967222,23446468608.0,0.09333333333333334,,hold
342,0.1451612903225806,19333156864.0,-0.04285714285714286,,buy
343,0.20486486486486483,19016957952.0,0.02142857142857143,,buy
344,0.11872146118721472,19689832448.0,0.15857142857142859,,hold
345,0.25666199158485287,19081664512.0,0.02727272727272727,,buy
346,1.7493540051679588,18735931392.0,0.175,,buy
347,-0.39708404802744424,18794844160.0,0.0826530612244898,,buy
348,-0.9453125,20581091328.0,0.0,,buy
349,-1.3337874659400544,18701316096.0,0.05,,buy
350,0.12910798122065725,18202247168.0,0.0,,buy
351,0.17557251908396945,19829925888.0,-0.011479591836734694,,hold
352,5.444444444444444,20240312320.0,0.17142857142857143,,buy
353,0.5032822757111597,17949708288.0,0.06696428571428571,,buy
354,0.1515561569688769,18138144768.0,0.03571428571428571,,buy
355,0.6149732620320856,18072383488.0,0.0,,buy
356,1.7054794520547947,17971517440.0,0.275,,buy
357,9.15873015873016,17815416832.0,0.25,,hold
358,0.2700729927007298,18062258176.0,0.20833333333333334,,buy
359,0.042654028436019106,17372651520.0,0.015625,,hold
360,1.080568720379147,17694097408.0,0.0707070707070707,,buy
361,0.21309963099631002,17561632768.0,0.23579545454545453,,hold
362,2.321568627450981,18915467264.0,0.15350378787878788,,hold
363,1.986842105263158,17576730624.0,0.030260942760942763,,hold
364,10.0,17426632704.0,0.37777777777777777,,buy
365,0.19601328903654497,17782700032.0,0.10333333333333335,,buy
366,1.8928571428571428,17581152256.0,0.07272727272727272,,buy
367,0.1277955271565495,17678446592.0,0.24000000000000005,,hold
368,0.15267175572519084,17184430080.0,0.041666666666666664,,buy
369,0.5072463768115943,33869834240.0,-0.17045454545454547,,buy
370,2.7043879907621244,16949686272.0,-0.028571428571428574,,buy
371,0.6983870967741934,17035701248.0,0.05208333333333333,,buy
372,5.0069444444444455,16866098176.0,0.09999999999999999,,buy
373,0.554083885209713,16664017920.0,-0.006249999999999999,,hold
374,0.12331406551059723,16912504832.0,0.0045454545454545435,,buy
375,0.40293040293040305,16893898752.0,0.1015625,,buy
376,1.6537467700258397,17117649920.0,0.03125,,buy
377,-2.4615384615384612,21402689536.0,0.041666666666666664,,hold
378,0.2111716621253407,16493177856.0,0.1116161616161616,,buy
379,0.007984031936127753,16261211136.0,0.0625,,hold
380,-0.09012131715771224,14320893952.0,0.041666666666666664,,buy
381,0.3069306930693069,21139638272.0,-0.008333333333333333,,buy
382,0.38875692794932687,16543019008.0,0.0,,hold
383,0.13681592039801013,15861477376.0,0.35833333333333334,,buy
384,0.12025316455696193,18437593088.0,-0.041666666666666664,,hold
385,-2.4301994301994303,17276276736.0,-0.009375000000000001,,buy
386,0.21484374999999992,15715616768.0,0.1,,buy
387,0.20543093270365997,16145990656.0,0.16574074074074074,,hold
388,-6.803571428571428,15024937984.0,0.1046875,,buy
389,0.4432624113475179,15420367872.0,-0.035227272727272725,,hold
390,0.14186046511627892,16120084480.0,0.03888888888888889,,buy
391,-0.34095494283792865,15440675840.0,0.04,,buy
392,-0.22568093385214003,17230905344.0,0.027777777777777776,,hold
393,0.4496402877697844,15583905792.0,-0.05357142857142857,,buy
394,0.7106227106227107,14680914944.0,0.25833333333333336,,buy
395,-0.24142312579415506,14918585344.0,0.03571428571428571,,hold
396,1.0823863636363635,15550917632.0,0.09375,,buy
397,-0.10900473933649295,15630644224.0,0.09722222222222222,,hold
398,0.6933333333333334,19610132480.0,0.21422558922558924,,hold
399,0.7532467532467533,14480108544.0,0.0047619047619047615,,buy
400,-0.011848341232227447,16152425472.0,0.05833333333333333,,buy
401,0.18309859154929578,16401262592.0,0.7229166666666667,,hold
402,-0.09745762711864407,15113335808.0,0.08333333333333333,,hold
403,0.36180904522613067,14638289920.0,0.0,,hold
404,1.424,14156738560.0,0.02727272727272727,,buy
405,3.4374999999999996,18497200128.0,0.23909090909090908,,buy
406,0.69971671388102,14247479296.0,0.12708333333333333,,buy
407,0.2563417890520694,14264033280.0,0.04226190476190476,,buy
408,0.10104790419161688,13898304512.0,0.06131628787878787,,buy
409,1.4702797202797204,13778127872.0,0.06439393939393939,,buy
410,0.3084112149532709,14846523392.0,0.10235690235690235,,buy
411,0.048793284365162636,14170732544.0,0.013888888888888888,,hold
412,-4.069148936170213,13737773056.0,0.14457070707070707,,hold
413,-0.5389507154213037,16797526016.0,0.031746031746031744,,hold
414,1.1153846153846152,13792813056.0,0.0828125,,buy
415,0.35023771790808245,17264859136.0,-0.012222222222222235,,buy
416,54.800000000000004,13360162816.0,0.03571428571428571,,hold
417,-0.33383233532934126,13180429312.0,0.0,,buy
418,0.0,13352053760.0,0.05696969696969696,,buy
419,0.2585227272727272,13095736320.0,0.08333333333333333,,buy
420,0.26400000000000007,13037236224.0,0.12407407407407407,,buy
421,0.6590909090909091,12964700160.0,-0.015555555555555559,,hold
422,0.017857142857142672,12758194176.0,0.041666666666666664,,buy
423,0.6204379562043796,20762587136.0,0.10414862914862914,,buy
424,-1.42,15735885824.0,0.0625,,hold
425,0.1798561151079137,12772752384.0,0.18958333333333333,,buy
426,2.604166666666667,12458731520.0,0.09058441558441559,,buy
427,2.3488372093023258,12239328256.0,0.10714285714285714,,hold
428,-1.497764530551416,12331846656.0,0.09214285714285714,,hold
429,0.11328125000000001,12066890752.0,0.015625,,buy
430,0.24719101123595516,20597581824.0,-0.04583333333333334,,buy
431,0.3661327231121281,13635644416.0,0.07857142857142857,,hold
432,-0.2647058823529412,12269220864.0,0.06666666666666667,,buy
433,0.2744479495268139,11891652608.0,0.0,,buy
434,0.07368421052631577,11591362560.0,0.039999999999999994,,buy
435,0.3466955579631635,11681618944.0,0.07698412698412699,,buy
436,-0.16777629826897467,11695671296.0,0.028703703703703703,,buy
437,1.5789473684210529,11697178624.0,0.09563492063492063,,hold
438,0.2857142857142857,11641239552.0,0.125,,buy
439,0.004524886877828159,13056655360.0,0.08888888888888889,,buy
440,-0.09404388714733537,13447818240.0,-0.020833333333333332,,buy
441,0.19626168224299073,11339281408.0,0.14298701298701297,,buy
442,-13.592592592592592,12184758272.0,0.056666666666666664,,hold
443,0.25675675675675685,12361024512.0,0.14285714285714285,,buy
444,0.23692810457516342,10948424704.0,-0.02,,hold
445,5.088235294117646,11657250816.0,0.13607954545454545,,buy
446,-0.664179104477612,12946788352.0,0.03571428571428571,,buy
447,0.2913907284768212,10755895296.0,0.0125,,buy
448,0.10902696365767896,10760045568.0,0.1699404761904762,,hold
449,0.810704960835509,10428103680.0,0.16523809523809524,,hold
450,0.17615176151761516,12657713152.0,0.07222222222222222,,hold
451,-4.658653846153847,10126006272.0,0.125,,hold
452,-0.5243243243243243,10280786944.0,0.3125,,hold
453,-1.2103064066852367,10040437760.0,0.0,,hold
454,-0.0286458333333333,9893219328.0,0.0,,buy
455,-0.16571428571428573,9972359168.0,0.09801587301587301,,hold
456,0.1586206896551724,19026681856.0,0.05,,hold
457,-0.4237837837837838,12023454720.0,0.09999999999999999,,hold
458,1.037735849056604,11753935872.0,-0.025,,buy
459,0.4676258992805757,9764766720.0,0.05555555555555555,,buy
460,1.0185185185185186,9729223680.0,0.08737373737373738,,buy
461,0.044117647058823456,10849872896.0,0.04375,,buy
462,0.4482421875,10603116544.0,0.08499999999999999,,buy
463,4.8,9139267584.0,0.0,,buy
464,0.14861460957178826,9316846592.0,0.0,,buy
465,-0.125,10645243904.0,0.008888888888888885,,buy
466,1.2249999999999999,13789930496.0,0.11481481481481481,,buy
467,1.6363636363636365,9238621184.0,0.0475,,buy
468,0.781645569620253,9104163840.0,0.04292929292929293,,hold
469,0.4965986394557825,10656006144.0,0.09375,,hold
470,0.4179229480737019,9048181760.0,0.36,,buy
471,0.11061946902654868,8624626688.0,0.1875,,buy
472,0.2666666666666668,13176153088.0,0.09999999999999999,,hold
473,0.7024793388429753,9454349312.0,0.13749999999999998,,hold
474,0.11337868480725623,8448641024.0,0.15925925925925927,,buy
475,1.4067278287461773,8145395712.0,0.06388888888888888,,buy
476,0.43382352941176455,8241008640.0,0.041666666666666664,,hold
477,-0.3406593406593407,8262660096.0,-0.03125,,buy
478,0.3616071428571426,7910525952.0,-0.0024999999999999966,,hold
479,0.20321637426900593,7725389312.0,0.13214285714285715,,hold
480,1.216374269005848,14311705600.0,0.0,,hold
481,0.6111111111111108,7575356416.0,0.1875,,buy
482,3.4358974358974352,7785266688.0,0.11861111111111111,,buy
483,0.14690721649484545,7388828672.0,-0.04166666666666666,,hold
484,0.1321428571428572,8338756608.0,0.0625,,buy
485,-0.5543766578249337,7216919040.0,0.044444444444444446,,hold
486,0.5368421052631579,13242934272.0,0.08297258297258296,,hold
487,-1.3653308480894688,7693417984.0,0.09,,buy
488,-3.6575342465753424,6910060032.0,0.15,,hold
489,0.35666218034993274,11160858624.0,0.06666666666666667,,hold
490,0.20874751491053672,6830720512.0,0.0078125,,hold
491,0.2718006795016988,10129650688.0,0.14122474747474748,,buy
492,-1.5499541704857929,7978375680.0,0.020833333333333332,,buy
493,0.24726911618669317,6276022272.0,0.22261904761904763,,hold
494,-2.614492753623188,6953414144.0,0.03,,hold
495,-1.6650485436893203,8540159488.0,0.06666666666666667,,hold
496,0.3742690058479533,14313803776.0,0.0,,none
